1300,0,0.0
1310,0,0.0
1320,0,0.0
1330,0,0.0
1340,0,0.0
1350,0,0.0
1360,0,0.0
1370,0,0.0
1380,0,0.0
1390,0,0.0
1400,0,0.0
1410,0,0.0
1420,0,0.0
1430,0,0.0
1440,0,0.0
1450,0,0.0
1460,0,0.0
1470,0,0.0
1480,0,0.0
1490,0,0.0
1500,0,0.0
1510,0,0.0
1520,0,0.0
1530,0,0.0
1540,0,0.0
1550,0,0.0
1560,0,0.0
1570,0,0.0
1580,0,0.0
1590,0,0.0
1600,0,0.0
1610,0,0.0
1620,0,0.0
1630,0,0.0
1640,0,0.0
1650,0,0.0
1660,0,0.0
1670,0,0.0
1680,0,0.0
1690,0,0.0
1700,0,0.0
1710,0,0.0
1720,0,0.0
1730,0,0.0
1740,0,0.0
1750,0,0.0
1760,0,0.0
1770,0,0.0
1780,0,0.0
1790,0,0.0
1800,0,0.0
1810,0,0.0
1820,0,0.0
1830,0,0.0
1840,0,0.0
1850,0,0.0
1860,0,0.0
1870,0,0.0
1880,0,0.0
1890,0,0.0
1900,0,0.0
1910,0,0.0
1920,0,0.0
1930,0,0.0
1940,0,0.0
1950,0,0.0
1960,0,0.0
1970,0,0.0
1980,0,0.0
1990,0,0.0
2000,0,0.0
2010,0,0.0
2020,0,0.0
2030,0,0.0
2040,0,0.0
2050,0,0.0
2060,0,0.0
2070,0,0.0
2080,0,0.0
2090,0,0.0
2100,0,0.0
2110,0,0.0
2120,0,0.0
2130,0,0.0
2140,0,0.0
2150,0,0.0
2160,0,0.0
2170,0,0.0
2180,0,0.0
2190,0,0.0
2200,0,0.0
2210,0,0.0
2220,0,0.0
2230,0,0.0
2240,0,0.0
2250,0,0.0
2260,0,0.0
2270,0,0.0
2280,0,0.0
2290,0,0.0
2300,0,0.0
2310,0,0.0
2320,0,0.0
2330,0,0.0
2340,0,0.0
2350,0,0.0
2360,0,0.0
2370,0,0.0
2380,0,0.0
2390,0,0.0
2400,0,0.0
2410,0,0.0
2420,0,0.0
2430,0,0.0
2440,0,0.0
2450,0,0.0
2460,0,0.0
2470,0,0.0
2480,0,0.0
2490,0,0.0
2500,0,0.0
2510,0,0.0
2520,0,0.0
2530,0,0.0
2540,0,0.0
2550,0,0.0
2560,0,0.0
2570,0,0.0
2580,0,0.0
2590,0,0.0
2600,0,0.0
2610,0,0.0
2620,0,0.0
2630,0,0.0
2640,0,0.0
2650,0,0.0
2660,0,0.0
2670,0,0.0
2680,0,0.0
2690,0,0.0
2700,0,0.0
2710,0,0.0
2720,0,0.0
2730,0,0.0
2740,0,0.0
2750,0,0.0
2760,0,0.0
2770,0,0.0
2780,0,0.0
2790,0,0.0
2800,0,0.0
2810,0,0.0
2820,0,0.0
2830,0,0.0
2840,0,0.0
2850,0,0.0
2860,0,0.0
2870,0,0.0
2880,0,0.0
2890,0,0.0
2900,0,0.0
2910,0,0.0
2920,0,0.0
2930,0,0.0
2940,0,0.0
2950,0,0.0
2960,0,0.0
2970,0,0.0
2980,0,0.0
2990,0,0.0
3000,0,0.0
3010,0,0.0
3020,0,0.0
3030,0,0.0
3040,0,0.0
3050,0,0.0
3060,0,0.0
3070,0,0.0
3080,0,0.0
3090,0,0.0
3100,0,0.0
3110,0,0.0
3120,0,0.0
3130,0,0.0
3140,0,0.0
3150,0,0.0
3160,0,0.0
3170,0,0.0
3180,0,0.0
3190,0,0.0
3200,0,0.0
3210,0,0.0
3220,0,0.0
3230,0,0.0
3240,0,0.0
3250,0,0.0
3260,0,0.0
3270,0,0.0
3280,0,0.0
3290,0,0.0
3300,0,0.0
3310,0,0.0
3320,0,0.0
3330,0,0.0
3340,0,0.0
3350,0,0.0
3360,0,0.0
3370,0,0.0
3380,0,0.0
3390,0,0.0
3400,0,0.0
3410,0,0.0
3420,0,0.0
3430,0,0.0
3440,0,0.0
3450,0,0.0
3460,0,0.0
3470,0,0.0
3480,0,0.0
3490,0,0.0
3500,0,0.0
3510,0,0.0
3520,0,0.0
3530,0,0.0
3540,0,0.0
3550,0,0.0
3560,0,0.0
3570,0,0.0
3580,0,0.0
3590,0,0.0
3600,0,0.0
3610,0,0.0
3620,0,0.0
3630,0,0.0
3640,0,0.0
3650,0,0.0
3660,0,0.0
3670,0,0.0
3680,0,0.0
3690,0,0.0
3700,0,0.0
3710,0,0.0
3720,0,0.0
3730,0,0.0
3740,0,0.0
3750,0,0.0
3760,0,0.0
3770,0,0.0
3780,0,0.0
3790,0,0.0
3800,0,0.0
3810,0,0.0
3820,0,0.0
3830,0,0.0
3840,0,0.0
3850,0,0.0
3860,0,0.0
3870,0,0.0
3880,0,0.0
3890,0,0.0
3900,0,0.0
3910,0,0.0
3920,0,0.0
3930,0,0.0
3940,0,0.0
3950,0,0.0
3960,0,0.0
3970,0,0.0
3980,0,0.0
3990,0,0.0
4000,0,0.0
4010,0,0.0
4020,0,0.0
4030,0,0.0
4040,0,0.0
4050,0,0.0
4060,0,0.0
4070,0,0.0
4080,0,0.0
4090,0,0.0
4100,0,0.0
4110,0,0.0
4120,0,0.0
4130,0,0.0
4140,0,0.0
4150,0,0.0
4160,0,0.0
4170,0,0.0
4180,0,0.0
4190,0,0.0
4200,0,0.0
4210,0,0.0
4220,0,0.0
4230,0,0.0
4240,0,0.0
4250,0,0.0
4260,0,0.0
4270,0,0.0
4280,0,0.0
4290,0,0.0
4300,0,0.0
4310,0,0.0
4320,0,0.0
4330,0,0.0
4340,0,0.0
4350,0,0.0
4360,0,0.0
4370,0,0.0
4380,0,0.0
4390,0,0.0
4400,0,0.0
4410,0,0.0
4420,0,0.0
4430,0,0.0
4440,0,0.0
4450,0,0.0
4460,0,0.0
4470,0,0.0
4480,0,0.0
4490,0,0.0
4500,0,0.0
4510,0,0.0
4520,0,0.0
4530,0,0.0
4540,0,0.0
4550,0,0.0
4560,0,0.0
4570,0,0.0
4580,0,0.0
4590,0,0.0
4600,0,0.0
4610,0,0.0
4620,0,0.0
4630,0,0.0
4640,0,0.0
4650,0,0.0
4660,0,0.0
4670,0,0.0
4680,0,0.0
4690,0,0.0
4700,0,0.0
4710,0,0.0
4720,0,0.0
4730,0,0.0
4740,0,0.0
4750,0,0.0
4760,0,0.0
4770,0,0.0
4780,0,0.0
4790,0,0.0
4800,0,0.0
4810,0,0.0
4820,0,0.0
4830,0,0.0
4840,0,0.0
4850,0,0.0
4860,0,0.0
4870,0,0.0
4880,0,0.0
4890,0,0.0
4900,0,0.0
4910,0,0.0
4920,0,0.0
4930,0,0.0
4940,0,0.0
4950,0,0.0
4960,0,0.0
4970,0,0.0
4980,0,0.0
4990,0,0.0
5000,0,0.0
5010,0,0.0
5020,0,0.0
5030,0,0.0
5040,0,0.0
5050,0,0.0
5060,0,0.0
5070,0,0.0
5080,0,0.0
5090,0,0.0
5100,0,0.0
5110,0,0.0
5120,0,0.0
5130,0,0.0
5140,0,0.0
5150,0,0.0
5160,0,0.0
5170,0,0.0
5180,0,0.0
5190,0,0.0
5200,0,0.0
5210,0,0.0
5220,0,0.0
5230,0,0.0
5240,0,0.0
5250,0,0.0
5260,0,0.0
5270,0,0.0
5280,0,0.0
5290,0,0.0
5300,0,0.0
5310,0,0.0
5320,0,0.0
5330,0,0.0
5340,0,0.0
5350,0,0.0
5360,0,0.0
5370,0,0.0
5380,0,0.0
5390,0,0.0
5400,0,0.0
5410,0,0.0
5420,0,0.0
5430,0,0.0
5440,0,0.0
5450,0,0.0
5460,0,0.0
5470,0,0.0
5480,0,0.0
5490,0,0.0
5500,0,0.0
5510,0,0.0
5520,0,0.0
5530,0,0.0
5540,0,0.0
5550,0,0.0
5560,0,0.0
5570,0,0.0
5580,0,0.0
5590,0,0.0
5600,0,0.0
5610,0,0.0
5620,0,0.0
5630,0,0.0
5640,0,0.0
5650,0,0.0
5660,0,0.0
5670,0,0.0
5680,0,0.0
5690,0,0.0
5700,0,0.0
5710,0,0.0
5720,0,0.0
5730,0,0.0
5740,0,0.0
5750,0,0.0
5760,0,0.0
5770,0,0.0
5780,0,0.0
5790,0,0.0
5800,0,0.0
5810,0,0.0
5820,0,0.0
5830,0,0.0
5840,0,0.0
5850,0,0.0
5860,0,0.0
5870,0,0.0
5880,0,0.0
5890,0,0.0
5900,0,0.0
5910,0,0.0
5920,0,0.0
5930,0,0.0
5940,0,0.0
5950,0,0.0
5960,0,0.0
5970,0,0.0
5980,0,0.0
5990,0,0.0
6000,0,0.0
6010,0,0.0
6020,0,0.0
6030,0,0.0
6040,0,0.0
6050,0,0.0
6060,0,0.0
6070,0,0.0
6080,0,0.0
6090,0,0.0
6100,0,0.0
6110,0,0.0
6120,0,0.0
6130,0,0.0
6140,0,0.0
6150,0,0.0
6160,0,0.0
6170,0,0.0
6180,0,0.0
6190,0,0.0
6200,0,0.0
6210,0,0.0
6220,0,0.0
6230,0,0.0
6240,0,0.0
6250,0,0.0
6260,0,0.0
6270,0,0.0
6280,0,0.0
6290,0,0.0
6300,0,0.0
6310,0,0.0
6320,0,0.0
6330,0,0.0
6340,0,0.0
6350,0,0.0
6360,0,0.0
6370,0,0.0
6380,0,0.0
6390,0,0.0
6400,0,0.0
6410,0,0.0
6420,0,0.0
6430,0,0.0
6440,0,0.0
6450,0,0.0
6460,0,0.0
6470,0,0.0
6480,0,0.0
6490,0,0.0
6500,0,0.0
6510,0,0.0
6520,0,0.0
6530,0,0.0
6540,0,0.0
6550,0,0.0
6560,0,0.0
6570,0,0.0
6580,0,0.0
6590,0,0.0
6600,0,0.0
6610,0,0.0
6620,0,0.0
6630,0,0.0
6640,0,0.0
6650,0,0.0
6660,0,0.0
6670,0,0.0
6680,0,0.0
6690,0,0.0
6700,0,0.0
6710,0,0.0
6720,0,0.0
6730,0,0.0
6740,0,0.0
6750,0,0.0
6760,0,0.0
6770,0,0.0
6780,0,0.0
6790,0,0.0
6800,0,0.0
6810,0,0.0
6820,0,0.0
6830,0,0.0
6840,0,0.0
6850,0,0.0
6860,0,0.0
6870,0,0.0
6880,0,0.0
6890,0,0.0
6900,0,0.0
6910,0,0.0
6920,0,0.0
6930,0,0.0
6940,0,0.0
6950,0,0.0
6960,0,0.0
6970,0,0.0
6980,0,0.0
6990,0,0.0
7000,0,0.0
7010,0,0.0
7020,0,0.0
7030,0,0.0
7040,0,0.0
7050,0,0.0
7060,0,0.0
7070,0,0.0
7080,0,0.0
7090,0,0.0
7100,0,0.0
7110,0,0.0
7120,0,0.0
7130,0,0.0
7140,0,0.0
7150,0,0.0
7160,0,0.0
7170,0,0.0
7180,0,0.0
7190,0,0.0
7200,0,0.0
7210,0,0.0
7220,0,0.0
7230,0,0.0
7240,0,0.0
7250,0,0.0
7260,0,0.0
7270,0,0.0
7280,0,0.0
7290,0,0.0
7300,0,0.0
7310,0,0.0
7320,0,0.0
7330,0,0.0
7340,0,0.0
7350,0,0.0
7360,0,0.0
7370,0,0.0
7380,0,0.0
7390,0,0.0
7400,0,0.0
7410,0,0.0
7420,0,0.0
7430,0,0.0
7440,0,0.0
7450,0,0.0
7460,0,0.0
7470,0,0.0
7480,0,0.0
7490,0,0.0
7500,0,0.0
7510,0,0.0
7520,0,0.0
7530,0,0.0
7540,0,0.0
7550,0,0.0
7560,0,0.0
7570,0,0.0
7580,0,0.0
7590,0,0.0
7600,0,0.0
7610,0,0.0
7620,0,0.0
7630,0,0.0
7640,0,0.0
7650,0,0.0
7660,0,0.0
7670,0,0.0
7680,0,0.0
7690,0,0.0
7700,0,0.0
7710,0,0.0
7720,0,0.0
7730,0,0.0
7740,0,0.0
7750,0,0.0
7760,0,0.0
7770,0,0.0
7780,0,0.0
7790,0,0.0
7800,0,0.0
7810,0,0.0
7820,0,0.0
7830,0,0.0
7840,0,0.0
7850,0,0.0
7860,0,0.0
7870,0,0.0
7880,0,0.0
7890,0,0.0
7900,0,0.0
7910,0,0.0
7920,0,0.0
7930,0,0.0
7940,0,0.0
7950,0,0.0
7960,0,0.0
7970,0,0.0
7980,0,0.0
7990,0,0.0
8000,0,0.0
8010,0,0.0
8020,0,0.0
8030,0,0.0
8040,0,0.0
8050,0,0.0
8060,0,0.0
8070,0,0.0
8080,0,0.0
8090,0,0.0
8100,0,0.0
8110,0,0.0
8120,0,0.0
8130,0,0.0
8140,0,0.0
8150,0,0.0
8160,0,0.0
8170,0,0.0
8180,0,0.0
8190,0,0.0
8200,0,0.0
8210,0,0.0
8220,0,0.0
8230,0,0.0
8240,0,0.0
8250,0,0.0
8260,0,0.0
8270,0,0.0
8280,0,0.0
8290,0,0.0
8300,0,0.0
8310,0,0.0
8320,0,0.0
8330,0,0.0
8340,0,0.0
8350,0,0.0
8360,0,0.0
8370,0,0.0
8380,0,0.0
8390,0,0.0
8400,0,0.0
8410,0,0.0
8420,0,0.0
8430,0,0.0
8440,0,0.0
8450,0,0.0
8460,0,0.0
8470,0,0.0
8480,0,0.0
8490,0,0.0
8500,0,0.0
8510,0,0.0
8520,0,0.0
8530,0,0.0
8540,0,0.0
8550,0,0.0
8560,0,0.0
8570,0,0.0
8580,0,0.0
8590,0,0.0
8600,0,0.0
8610,0,0.0
8620,0,0.0
8630,0,0.0
8640,0,0.0
8650,0,0.0
8660,0,0.0
8670,0,0.0
8680,0,0.0
8690,0,0.0
8700,0,0.0
8710,0,0.0
8720,0,0.0
8730,0,0.0
8740,0,0.0
8750,0,0.0
8760,0,0.0
8770,0,0.0
8780,0,0.0
8790,0,0.0
8800,0,0.0
8810,0,0.0
8820,0,0.0
8830,0,0.0
8840,0,0.0
8850,0,0.0
8860,0,0.0
8870,0,0.0
8880,0,0.0
8890,0,0.0
8900,0,0.0
8910,0,0.0
8920,0,0.0
8930,0,0.0
8940,0,0.0
8950,0,0.0
8960,0,0.0
8970,0,0.0
8980,0,0.0
8990,0,0.0
9000,0,0.0
9010,0,0.0
9020,0,0.0
9030,0,0.0
9040,0,0.0
9050,0,0.0
9060,0,0.0
9070,0,0.0
9080,0,0.0
9090,0,0.0
9100,0,0.0
9110,0,0.0
9120,0,0.0
9130,0,0.0
9140,0,0.0
9150,0,0.0
9160,0,0.0
9170,0,0.0
9180,0,0.0
9190,0,0.0
9200,0,0.0
9210,0,0.0
9220,0,0.0
9230,0,0.0
9240,0,0.0
9250,0,0.0
9260,0,0.0
9270,0,0.0
9280,0,0.0
9290,0,0.0
9300,0,0.0
9310,0,0.0
9320,0,0.0
9330,0,0.0
9340,0,0.0
9350,0,0.0
9360,0,0.0
9370,0,0.0
9380,0,0.0
9390,0,0.0
9400,0,0.0
9410,0,0.0
9420,0,0.0
9430,0,0.0
9440,0,0.0
9450,0,0.0
9460,0,0.0
9470,0,0.0
9480,0,0.0
9490,0,0.0
9500,0,0.0
9510,0,0.0
9520,0,0.0
9530,0,0.0
9540,0,0.0
9550,0,0.0
9560,0,0.0
9570,0,0.0
9580,0,0.0
9590,0,0.0
9600,0,0.0
9610,0,0.0
9620,0,0.0
9630,0,0.0
9640,0,0.0
9650,0,0.0
9660,0,0.0
9670,0,0.0
9680,0,0.0
9690,0,0.0
9700,0,0.0
9710,0,0.0
9720,0,0.0
9730,0,0.0
9740,0,0.0
9750,0,0.0
9760,0,0.0
9770,0,0.0
9780,0,0.0
9790,0,0.0
9800,0,0.0
9810,0,0.0
9820,0,0.0
9830,0,0.0
9840,0,0.0
9850,0,0.0
9860,0,0.0
9870,0,0.0
9880,0,0.0
9890,0,0.0
9900,0,0.0
9910,0,0.0
9920,0,0.0
9930,0,0.0
9940,0,0.0
9950,0,0.0
9960,0,0.0
9970,0,0.0
9980,0,0.0
9990,0,0.0
10000,0,0.0
10010,0,0.0
10020,0,0.0
10030,0,0.0
10040,0,0.0
10050,0,0.0
10060,0,0.0
10070,0,0.0
10080,0,0.0
10090,0,0.0
10100,0,0.0
10110,0,0.0
10120,0,0.0
10130,0,0.0
10140,0,0.0
10150,0,0.0
10160,0,0.0
10170,0,0.0
10180,0,0.0
10190,0,0.0
10200,0,0.0
10210,0,0.0
10220,0,0.0
10230,0,0.0
10240,0,0.0
10250,0,0.0
10260,0,0.0
10270,0,0.0
10280,0,0.0
10290,0,0.0
10300,0,0.0
10310,0,0.0
10320,0,0.0
10330,0,0.0
10340,0,0.0
10350,0,0.0
10360,0,0.0
10370,0,0.0
10380,0,0.0
10390,0,0.0
10400,0,0.0
10410,0,0.0
10420,0,0.0
10430,0,0.0
10440,0,0.0
10450,0,0.0
10460,0,0.0
10470,0,0.0
10480,0,0.0
10490,0,0.0
10500,0,0.0
10510,0,0.0
10520,0,0.0
10530,0,0.0
10540,0,0.0
10550,0,0.0
10560,0,0.0
10570,0,0.0
10580,0,0.0
10590,0,0.0
10600,0,0.0
10610,0,0.0
10620,0,0.0
10630,0,0.0
10640,0,0.0
10650,0,0.0
10660,0,0.0
10670,0,0.0
10680,0,0.0
10690,0,0.0
10700,0,0.0
10710,0,0.0
10720,0,0.0
10730,0,0.0
10740,0,0.0
10750,0,0.0
10760,0,0.0
10770,0,0.0
10780,0,0.0
10790,0,0.0
10800,0,0.0
10810,0,0.0
10820,0,0.0
10830,0,0.0
10840,0,0.0
10850,0,0.0
10860,0,0.0
10870,0,0.0
10880,0,0.0
10890,0,0.0
10900,0.002,0.24643249551756724
10910,0.002,0.05644639107075385
10920,0.002,0.09871204030781716
10930,0.006,0.05402059970883338
10940,0.008,0.07960018625070747
10950,0.016,0.08484527034988078
10960,0.018,0.0916282716865938
10970,0.032,0.1254744436607848
10980,0.046,0.15759334621214563
10990,0.064,0.17745263390486857
11000,0.078,0.24159609754341232
11010,0.09,0.24987658593468917
11020,0.116,0.33218471116110804
11030,0.132,0.38732633841927105
11040,0.138,0.4383427745254805
11050,0.152,0.47361155909298597
11060,0.168,0.5255864334068293
11070,0.186,0.5809347386997319
11080,0.19,0.6201786089666934
11090,0.194,0.6283383408284698
11100,0.216,0.6942863122221489
11110,0.222,0.6737149150139017
11120,0.23,0.6920785674787711
11130,0.232,0.7075574983379158
11140,0.242,0.7144006609045416
11150,0.242,0.7276971800857391
11160,0.244,0.7463827819436621
11170,0.262,0.7852898246855489
11180,0.266,0.803057757084384
11190,0.264,0.7595008988500769
11200,0.266,0.7630020248217309
11210,0.268,0.7708087281938029
11220,0.27,0.7683297950166463
11230,0.274,0.7838894902376642
11240,0.268,0.7751624159520631
11250,0.268,0.7614760689457113
11260,0.276,0.7897825448419842
11270,0.274,0.7682412570352591
11280,0.274,0.7790327687628126
11290,0.282,0.7843259033349366
11300,0.284,0.7900491438570182
11310,0.288,0.7642130092135168
11320,0.288,0.7939231807333096
11330,0.288,0.7821118295771949
11340,0.286,0.7742465573615747
11350,0.286,0.7852557935035833
11360,0.286,0.7889126807688034
11370,0.282,0.7769494483264469
11380,0.288,0.8066610682664459
11390,0.286,0.8039944104028072
11400,0.282,0.7932755560250491
11410,0.282,0.8199065250689911
11420,0.276,0.8216732492191002
11430,0.28,0.8105890417253355
11440,0.282,0.8230002676720417
11450,0.286,0.8263556128116021
11460,0.286,0.8334615470781889
11470,0.294,0.803365922302855
11480,0.282,0.8270395644518438
11490,0.284,0.8359594315566514
11500,0.28,0.8376678154205657
11510,0.278,0.8380556161307323
11520,0.274,0.8315828251818557
11530,0.272,0.8070718705924878
11540,0.274,0.8037810699159351
11550,0.276,0.8313336515001796
11560,0.274,0.8314869591312934
11570,0.276,0.8338256966933822
11580,0.272,0.8531120068529808
11590,0.276,0.8043013032482754
11600,0.266,0.8034943342203557
11610,0.266,0.8375532379260356
11620,0.262,0.8421110757248548
11630,0.26,0.8216440260341202
11640,0.264,0.8478730996819609
11650,0.266,0.8288753264237989
11660,0.268,0.8395319110482671
11670,0.266,0.8078761567199373
11680,0.266,0.8408914307391503
11690,0.262,0.8184935545791373
11700,0.26,0.821749568784882
11710,0.264,0.8375534513681095
11720,0.274,0.8701940852563216
11730,0.274,0.8570435803120934
11740,0.264,0.872282919263541
11750,0.264,0.8616631426100527
11760,0.26,0.8554181694804971
11770,0.258,0.8414128281384973
11780,0.256,0.8285503465149533
11790,0.254,0.8275700035972781
11800,0.258,0.8408757223973202
11810,0.262,0.8572096473532751
11820,0.26,0.8530807458332221
11830,0.258,0.8670687803420658
11840,0.252,0.8449697941055079
11850,0.252,0.8203321126808281
11860,0.252,0.8428624329384126
11870,0.25,0.8133656057176193
11880,0.244,0.8345116744554107
11890,0.246,0.8037399861614518
11900,0.244,0.8160146068632256
11910,0.244,0.802601579588386
11920,0.242,0.8100659947169969
11930,0.242,0.8183823533209653
11940,0.242,0.8678359737439522
11950,0.246,0.8740756499288382
11960,0.25,0.8586101541749439
11970,0.246,0.8532863706350806
11980,0.244,0.8640688190862531
11990,0.238,0.8601612441666749
12000,0.24,0.8439992964251419
12010,0.236,0.8435902319755171
12020,0.236,0.8521957610038815
12030,0.234,0.8203528688343293
12040,0.226,0.818716050475712
12050,0.232,0.8441611188981355
12060,0.222,0.8433231246325993
12070,0.222,0.8361978928735958
12080,0.226,0.8442405907479261
12090,0.226,0.8138405100148262
12100,0.228,0.8258595488686005
12110,0.228,0.8372532912478752
12120,0.228,0.8381690898564443
12130,0.234,0.8228605299358606
12140,0.232,0.8363372920555082
12150,0.236,0.8443230690306096
12160,0.236,0.8412516538152995
12170,0.234,0.8497261910954029
12180,0.232,0.787753006747515
12190,0.23,0.8062560537139448
12200,0.228,0.8361615886283867
12210,0.232,0.8385033399893134
12220,0.232,0.8327600872110692
12230,0.23,0.8509047578418054
12240,0.228,0.8477940602744031
12250,0.224,0.8456100074642732
12260,0.218,0.8127205423709158
12270,0.216,0.8211367042925443
12280,0.214,0.8117623342758207
12290,0.214,0.8131759855411596
12300,0.214,0.8134090228470655
12310,0.21,0.8028085169627596
12320,0.214,0.8077718711072339
12330,0.212,0.820894086985417
12340,0.216,0.8420053437803313
12350,0.216,0.8086325419123243
12360,0.216,0.8249310934383465
12370,0.216,0.8364517976028861
12380,0.218,0.8338793384397578
12390,0.22,0.8259187874097695
12400,0.226,0.8290644641133303
12410,0.22,0.8350156332275561
12420,0.224,0.8339794137063145
12430,0.222,0.8267794882327797
12440,0.222,0.8225983957071007
12450,0.222,0.8422882804294649
12460,0.22,0.8685539995457291
12470,0.224,0.8534353466211178
12480,0.226,0.8706203101777833
12490,0.228,0.871383587126656
12500,0.228,0.8663084922776099
12510,0.222,0.865952740903808
12520,0.226,0.8718942119821482
12530,0.218,0.8621345944545895
12540,0.218,0.8567863746192046
12550,0.22,0.8797741262943027
12560,0.222,0.8986939083653752
12570,0.216,0.8601285391528256
12580,0.22,0.8849907244919901
12590,0.22,0.8567280935729294
12600,0.222,0.8812383174217783
12610,0.222,0.8284057362505514
12620,0.222,0.8680918713660407
12630,0.222,0.8543394097677641
12640,0.22,0.8738676011325214
12650,0.214,0.844950935907669
12660,0.208,0.8377961921632694
12670,0.212,0.842549779434725
12680,0.212,0.8678244203867813
12690,0.204,0.841006787550451
12700,0.202,0.8617383446677862
12710,0.206,0.8487342324470368
12720,0.206,0.8709820811505582
12730,0.206,0.8397377527143939
12740,0.208,0.8741852580499805
12750,0.21,0.8932251169510258
12760,0.212,0.9089871526623688
12770,0.212,0.888011168678717
12780,0.212,0.9063675258770943
12790,0.212,0.8959714810947876
12800,0.214,0.8984304464717717
12810,0.216,0.8982421013841083
12820,0.216,0.9189192783099966
12830,0.214,0.9111068435403322
12840,0.21,0.8899745708251576
12850,0.204,0.8801695995753557
12860,0.204,0.8904824803379306
12870,0.202,0.862727516556689
12880,0.202,0.8610265756789066
12890,0.202,0.8283717245392812
12900,0.202,0.8439589721614523
12910,0.206,0.8134645269877535
12920,0.198,0.8181951871275867
12930,0.192,0.8341458976168054
12940,0.194,0.8027559589278694
12950,0.192,0.8298042045764745
12960,0.194,0.8426530783130551
12970,0.186,0.8477948673976173
12980,0.186,0.8430864014311578
12990,0.182,0.8187030714257597
13000,0.18,0.8543248064755576
13010,0.176,0.8287050005226224
13020,0.174,0.8173645892269121
13030,0.172,0.8047918564734331
13040,0.17,0.8266700657453782
13050,0.174,0.8534087872153374
13060,0.178,0.8993464793420352
13070,0.178,0.83193069674617
13080,0.174,0.859938835794528
13090,0.178,0.8483132367625539
13100,0.176,0.8570362055569855
13110,0.178,0.8441767078052513
13120,0.18,0.8592115765821766
13130,0.18,0.8375673335657909
13140,0.18,0.8714102533187641
13150,0.178,0.8551105163173138
13160,0.176,0.8721197978282291
13170,0.176,0.8310813175240794
13180,0.174,0.8536453068247332
13190,0.18,0.8329081884809659
13200,0.182,0.8704354598188441
13210,0.18,0.8520863112644517
13220,0.18,0.8502938976882912
13230,0.184,0.8532305449154779
13240,0.184,0.8639080598969536
13250,0.182,0.8242447716674213
13260,0.182,0.8496596347365182
13270,0.182,0.8786506492749945
13280,0.176,0.852895111229066
13290,0.174,0.8843171584378582
13300,0.17,0.8756019832206484
13310,0.172,0.8631999670107708
13320,0.17,0.8525290105429394
13330,0.17,0.8942577395283844
13340,0.17,0.8839121620005292
13350,0.168,0.8940427631499555
13360,0.168,0.8936848617863918
13370,0.168,0.8924089721774495
13380,0.168,0.8851927874683164
13390,0.17,0.8757451867628544
13400,0.166,0.8580982524482709
13410,0.166,0.8691087984674178
13420,0.168,0.877021345196457
13430,0.164,0.8751864210969409
13440,0.166,0.8828721079739577
13450,0.168,0.9113336588229444
13460,0.166,0.9035132948482469
13470,0.164,0.8916356564640565
13480,0.158,0.9041530574224352
13490,0.154,0.9182681790009829
13500,0.152,0.9103474099498663
13510,0.148,0.8642255507163039
13520,0.15,0.8752573733277443
13530,0.148,0.8175668809495521
13540,0.148,0.8245149593551382
13550,0.144,0.7693119409885475
13560,0.142,0.7745019096786324
13570,0.142,0.7359424302732064
13580,0.14,0.7480398617067918
